gene_id	string_protein_id	propagate_score
MC4R	9606.ENSP00000299766	5.2664089562086665e-05
HTR1D	9606.ENSP00000363748	2.1466707157632176e-05
HTR1A	9606.ENSP00000316244	3.6779622016560635e-05
CHMP4B	9606.ENSP00000217402	2.9482786491691184e-05
CHMP6	9606.ENSP00000317468	2.9303574690527595e-05
CHMP4A	9606.ENSP00000476412	3.7742912759330756e-05
CHMP1A	9606.ENSP00000380998	2.993895885087675e-05
MVB12B	9606.ENSP00000354772	2.0225125236218487e-05
RNF103-CHMP3	9606.ENSP00000474823	2.3464241311783497e-05
CHMP5	9606.ENSP00000223500	2.4165356370023477e-05
VPS37B	9606.ENSP00000267202	2.428422840570389e-05
SNF8	9606.ENSP00000421380	2.292509812857652e-05
TMEM114	9606.ENSP00000484263	4.965495462394418e-06
CHMP1B	9606.ENSP00000432279	3.2647957417832997e-05
VPS4A	9606.ENSP00000254950	2.5222433935304786e-05
BROX	9606.ENSP00000343742	3.0305940112507245e-06
STAM2	9606.ENSP00000263904	4.667162509278368e-05
MVB12A	9606.ENSP00000324810	2.8565594044446248e-05
IST1	9606.ENSP00000438399	2.2514640181392552e-05
VPS28	9606.ENSP00000366565	3.195162594394549e-05
CHMP7	9606.ENSP00000380794	2.7263909039795207e-05
CHMP2A	9606.ENSP00000469240	3.485504884004187e-05
UBAP1	9606.ENSP00000486574	2.174311122772174e-05
CC2D1A	9606.ENSP00000313601	9.586559572218647e-06
CHMP4C	9606.ENSP00000297265	3.5431694356446574e-05
VPS36	9606.ENSP00000367299	3.4888323442905883e-05
VPS37D	9606.ENSP00000320416	1.8572493470106982e-05
PTPN23	9606.ENSP00000265562	2.205920610897716e-05
VTA1	9606.ENSP00000356602	2.8586483181498637e-05
CC2D1B	9606.ENSP00000360642	4.451180020169151e-06
PDCD6IP	9606.ENSP00000411825	4.271363159337969e-05
VPS25	9606.ENSP00000253794	2.5670422293460278e-05
STAM	9606.ENSP00000366746	4.547624249471196e-05
CHMP3	9606.ENSP00000263856	3.326039792352487e-05
VPS37A	9606.ENSP00000318629	2.3147613609858037e-05
VPS37C	9606.ENSP00000301765	2.167807585047506e-05
VPS4B	9606.ENSP00000238497	2.047935554999617e-05
HGS	9606.ENSP00000331201	6.0479023730687244e-05
LBP	9606.ENSP00000217407	1.0016973373243007e-05
CD14	9606.ENSP00000385519	1.7800630072556855e-05
LY96	9606.ENSP00000284818	4.79678956176691e-05
SLC1A2	9606.ENSP00000278379	1.972324046493634e-05
RIMS1	9606.ENSP00000428417	3.217646974608865e-05
SYN3	9606.ENSP00000351614	2.4406828797439126e-05
SLC38A3	9606.ENSP00000481301	3.6632415842504316e-06
DNAJC5	9606.ENSP00000354111	4.830661068967216e-05
SLC6A5	9606.ENSP00000434364	9.760323611849093e-06
SLC18A2	9606.ENSP00000496339	2.8194958442298906e-05
SLC18A1	9606.ENSP00000387549	9.387437779808386e-06
SYN2	9606.ENSP00000480050	2.704787538004182e-05
SLC18A3	9606.ENSP00000363229	1.730732365678747e-05
SLC12A5	9606.ENSP00000387694	1.0654289056525433e-05
SLC17A8	9606.ENSP00000316909	2.0064642945387587e-05
RAB3A	9606.ENSP00000222256	7.243586474858548e-05
CST4	9606.ENSP00000217423	1.0677089269180626e-05
HTN1	9606.ENSP00000424501	5.785045810978659e-06
CST1	9606.ENSP00000305731	3.723261003271377e-06
CST2	9606.ENSP00000307540	3.640059489073907e-06
STATH	9606.ENSP00000246895	7.409281838030262e-06
CSTB	9606.ENSP00000291568	1.6020510314447992e-05
MUC7	9606.ENSP00000407422	2.3274656816945557e-05
MUC5B	9606.ENSP00000436812	2.2890530683053948e-05
AHCY	9606.ENSP00000217426	4.32411857708258e-05
ADK	9606.ENSP00000443965	6.122769428233468e-05
BHMT2	9606.ENSP00000255192	3.001942972797429e-05
MTHFD1	9606.ENSP00000498336	3.74097491725386e-05
GNMT	9606.ENSP00000361894	2.019599066712623e-05
MAT1A	9606.ENSP00000361287	4.388838847572902e-05
CBSL	9606.ENSP00000485527	5.0239805940699667e-05
SELENBP1	9606.ENSP00000397261	1.5683405480955746e-05
KYAT1	9606.ENSP00000399415	3.3587996431301594e-05
KYAT3	9606.ENSP00000260508	2.8702771417474774e-05
C1orf50	9606.ENSP00000361603	1.2420300199909545e-06
ITPA	9606.ENSP00000369456	9.491191236737802e-05
RALY	9606.ENSP00000246194	3.883352557953753e-05
CTH	9606.ENSP00000359976	4.476578506665097e-05
ANKRD40	9606.ENSP00000285243	2.1886432046082685e-06
AHCYL1	9606.ENSP00000358814	3.607376722017342e-05
AHCYL2	9606.ENSP00000315931	2.9950616806501477e-05
BHMT	9606.ENSP00000274353	3.61284221268889e-05
MAT2A	9606.ENSP00000303147	0.00011838138637096143
ASIP	9606.ENSP00000454804	4.3093698198579676e-05
PIGU	9606.ENSP00000217446	5.9907666091013795e-06
PIGS	9606.ENSP00000309430	5.122637632157758e-06
PGAP1	9606.ENSP00000346809	9.654736574216313e-06
MYH7B	9606.ENSP00000483640	2.2129992415973057e-05
ACOT8	9606.ENSP00000217455	1.1795137414439224e-05
ACOT13	9606.ENSP00000230048	9.37522557864198e-06
CRYL1	9606.ENSP00000298248	1.0941094359622413e-05
ACOT9	9606.ENSP00000368605	1.5487010693003446e-06
BAAT	9606.ENSP00000259407	1.496652668286521e-05
PEX13	9606.ENSP00000295030	2.8350348776513727e-05
SLC27A5	9606.ENSP00000263093	6.135175476831544e-06
APMAP	9606.ENSP00000217456	8.206718500555409e-06
FDXACB1	9606.ENSP00000260257	3.073555421440628e-06
TXNL1	9606.ENSP00000217515	1.6622050174007772e-05
TXNDC17	9606.ENSP00000250101	4.323405220955453e-06
DAZAP2	9606.ENSP00000448051	8.488707109026786e-06
TP53I11	9606.ENSP00000436152	1.009867257404888e-06
RNF125	9606.ENSP00000217740	2.2787873930675196e-05
RNF135	9606.ENSP00000328340	2.9086845776409587e-05
FAF1	9606.ENSP00000379457	5.482790564278852e-05
TRIM25	9606.ENSP00000323889	7.96692100406844e-05
UBXN1	9606.ENSP00000294119	4.4260786889423e-05
TAZ	9606.ENSP00000469981	1.7758800747635735e-05
ILVBL	9606.ENSP00000263383	1.8347097806188606e-05
SSR4	9606.ENSP00000317331	1.2500803825082258e-05
HACL1	9606.ENSP00000323811	2.2156468931287104e-05
GPT2	9606.ENSP00000345282	3.247317684038072e-05
SLC25A43	9606.ENSP00000217909	5.551652817843227e-07
VCX3A	9606.ENSP00000370479	5.389985857067373e-06
VCX	9606.ENSP00000370447	1.4111905994792729e-06
VCX2	9606.ENSP00000321309	7.315930614833308e-07
SHOX	9606.ENSP00000370990	6.6137896385523595e-06
PAQR8	9606.ENSP00000406197	2.8375002094772118e-06
PAQR7	9606.ENSP00000363414	5.1145075234546985e-06
TMEM97	9606.ENSP00000226230	5.260579422447986e-06
PAQR5	9606.ENSP00000378803	4.841562892605461e-06
PAQR6	9606.ENSP00000338330	3.1297712255405893e-06
NXT2	9606.ENSP00000218004	1.3132770809413285e-05
AMMECR1	9606.ENSP00000262844	4.140213282488694e-06
TNPO2	9606.ENSP00000407182	1.2890309875003285e-05
NXF5	9606.ENSP00000426978	1.5086056701728735e-05
NUTF2	9606.ENSP00000219169	2.9027750963121557e-05
NXF2	9606.ENSP00000485586	9.753450374134027e-06
NXF2B	9606.ENSP00000472530	2.321612638084022e-05
ENY2	9606.ENSP00000429986	8.438149077735489e-05
NXT1	9606.ENSP00000254998	2.4133693486005638e-05
NUP62CL	9606.ENSP00000361544	1.2690054497353584e-05
NXF3	9606.ENSP00000378504	1.964368519878592e-05
PDE10A	9606.ENSP00000355847	4.839280533159664e-05
PDE5A	9606.ENSP00000347046	3.5481412553749126e-05
PDE6B	9606.ENSP00000420295	5.4142404675506854e-05
GCH1	9606.ENSP00000477796	5.927823146796212e-05
PDE6H	9606.ENSP00000266395	1.6007650611704754e-05
PDE2A	9606.ENSP00000334910	4.0142395584256686e-05
PDIK1L	9606.ENSP00000363389	1.0188893391834667e-05
MOCS1	9606.ENSP00000344794	4.034041119731552e-05
PDE6C	9606.ENSP00000360502	3.3995077370694225e-05
GUCA1A	9606.ENSP00000362049	4.311797459487151e-06
GUCA1A-2	9606.ENSP00000362049	4.311797459487151e-06
PDE3B	9606.ENSP00000282096	8.503009295386942e-05
PTPRK	9606.ENSP00000432973	1.4376760033586854e-05
PDE11A	9606.ENSP00000286063	3.671663862953408e-05
PDE9A	9606.ENSP00000291539	2.7109043761194088e-05
PDE1B	9606.ENSP00000243052	4.956377091095241e-05
PDE1A	9606.ENSP00000410309	4.577468755672549e-05
NUDT2	9606.ENSP00000368452	7.203262937581396e-05
PDE3A	9606.ENSP00000351957	3.751124660037683e-05
FXYD1	9606.ENSP00000481244	2.5108215434638388e-05
PAGE4	9606.ENSP00000218068	5.4907265009907115e-06
GLRA2	9606.ENSP00000218075	1.7966358015785394e-06
STAG2	9606.ENSP00000218089	7.798170593354405e-05
RAD21	9606.ENSP00000297338	0.0002099234750439366
SMC5	9606.ENSP00000354957	0.0001189794668310831
PHF6	9606.ENSP00000329097	4.70536709360322e-05
PDS5A	9606.ENSP00000303427	8.479236922936026e-05
RAD21L1	9606.ENSP00000386414	3.9733503859620795e-05
PDS5B	9606.ENSP00000313851	4.969046804514138e-05
STAG1	9606.ENSP00000372689	6.363185300867171e-05
CTCFL	9606.ENSP00000415579	1.5550406223357176e-05
TET2	9606.ENSP00000442788	0.00013273650479337368
SMC6	9606.ENSP00000404092	9.623544990665203e-05
STAG3	9606.ENSP00000477973	3.6447308388959136e-05
WAPL	9606.ENSP00000298767	6.599403270798307e-05
CTCF	9606.ENSP00000494538	0.000510548092032985
SMC1B	9606.ENSP00000350036	5.003537744791352e-05
MAU2	9606.ENSP00000262815	3.2432250929834925e-05
SMC1A	9606.ENSP00000323421	0.00015215391663206399
SGO2	9606.ENSP00000350447	8.290437803482497e-05
F9	9606.ENSP00000218099	2.352186261394707e-05
MBL2	9606.ENSP00000363079	3.847436216970346e-05
F5	9606.ENSP00000356771	2.0333652771547333e-05
F12	9606.ENSP00000253496	3.7020823747479355e-05
XXYLT1	9606.ENSP00000309640	3.301736783499657e-06
F8	9606.ENSP00000353393	2.5165364974161255e-05
CFHR5	9606.ENSP00000256785	1.2865972604039895e-05
ABCD1	9606.ENSP00000218104	1.881997730878558e-05
PEX14	9606.ENSP00000349016	2.1814962512837524e-05
ABCD2	9606.ENSP00000310688	5.5223935842800506e-06
SLC25A17	9606.ENSP00000390722	9.872359438073446e-06
AGPS	9606.ENSP00000264167	1.5916922859457786e-05
PXMP2	9606.ENSP00000321271	7.5719686562171194e-06
PEX12	9606.ENSP00000482609	2.372187325189047e-05
PXMP4	9606.ENSP00000386385	6.13451006673652e-06
SPAST	9606.ENSP00000320885	2.4513728152043646e-05
PEX11B	9606.ENSP00000358312	1.922019031118897e-05
PEX2	9606.ENSP00000349543	6.083633102597715e-05
ACBD5	9606.ENSP00000365049	1.083398070453961e-05
PEX16	9606.ENSP00000241041	1.7482708956207955e-05
ACSBG1	9606.ENSP00000258873	1.4077001586625997e-05
ABCD3	9606.ENSP00000359233	2.3846783273818857e-05
PEX26	9606.ENSP00000331106	1.3972531340984377e-05
KCND1	9606.ENSP00000218176	9.529288104319052e-06
KCNIP1	9606.ENSP00000414886	1.6254310311149708e-05
VSNL1	9606.ENSP00000384719	4.4242284091671475e-06
KCND3	9606.ENSP00000319591	3.65336315630488e-05
KCNIP3	9606.ENSP00000295225	1.1746114730700965e-05
KCNIP4	9606.ENSP00000371587	1.4374218582616691e-05
KCNIP2	9606.ENSP00000420040	1.56294621329718e-05
PCSK1N	9606.ENSP00000218230	6.230168652689496e-06
GPR171	9606.ENSP00000308479	2.055715508877142e-06
RAB40AL	9606.ENSP00000218249	1.1046099195310776e-05
RAB3IP	9606.ENSP00000447300	6.0659883410711245e-05
RAB40B	9606.ENSP00000461785	1.0642828792378413e-05
RAB40A	9606.ENSP00000361716	4.958504361449753e-06
GPR50	9606.ENSP00000218316	5.321454822608534e-06
MTNR1B	9606.ENSP00000257068	0.00016910685759047783
MTNR1A	9606.ENSP00000302811	2.1036704119473918e-05
RP2	9606.ENSP00000218340	3.3206717240628496e-05
ARL3	9606.ENSP00000260746	0.00041838620031114216
UNC119B	9606.ENSP00000344942	5.481342437916749e-05
TCEAL2	9606.ENSP00000361866	6.6546275571276645e-06
TCEAL1	9606.ENSP00000361708	1.4787729084681563e-05
USP7	9606.ENSP00000343535	0.00030245237703152794
MMP16	9606.ENSP00000286614	1.3855111452170035e-05
PLAUR	9606.ENSP00000339328	6.0777517696945226e-05
MMP12	9606.ENSP00000458585	2.0319887808196042e-05
ADAMTS5	9606.ENSP00000284987	1.740720471477431e-05
ADAMTS4	9606.ENSP00000356975	1.9175017500933413e-05
MMP25	9606.ENSP00000337816	1.0995845862365115e-05
ASTL	9606.ENSP00000343674	3.2508544235428253e-06
MMP24	9606.ENSP00000246186	6.961217110686239e-06
MMP17	9606.ENSP00000353767	9.439850571657807e-06
MMP13	9606.ENSP00000260302	4.334548979721301e-05
CTSV	9606.ENSP00000259470	2.1602581287903253e-05
ADAMTS3	9606.ENSP00000286657	1.2494722161202075e-05
LCN2	9606.ENSP00000362108	5.604196121744957e-05
LCT	9606.ENSP00000264162	2.3861775571374403e-05
GANC	9606.ENSP00000326227	8.821953989764935e-06
MANBA	9606.ENSP00000495247	4.537971270039678e-06
B4GALT6	9606.ENSP00000306459	9.194666147816025e-06
HEXB	9606.ENSP00000261416	1.859063640782624e-05
HEXA	9606.ENSP00000455114	1.589661769037573e-05
A4GALT	9606.ENSP00000384794	1.1542549872050969e-05
B3GALNT1	9606.ENSP00000498660	1.1376089544330895e-05
GAL3ST1	9606.ENSP00000385207	6.713274633290159e-06
GALM	9606.ENSP00000272252	2.0677469773989303e-05
SI	9606.ENSP00000264382	2.5124701590659242e-05
GAA	9606.ENSP00000305692	9.576043995071828e-06
ALG2	9606.ENSP00000417764	1.1242630358705109e-05
ATP2A2	9606.ENSP00000440045	4.5482117284980626e-05
ATP4B	9606.ENSP00000334216	1.1151898996343982e-05
ABCB6	9606.ENSP00000265316	1.6973295658006322e-05
HRH2	9606.ENSP00000366506	6.606859389540744e-06
ABCB8	9606.ENSP00000297504	1.967972831095308e-05
ABCA2	9606.ENSP00000344155	1.896253558093369e-05
LHPP	9606.ENSP00000357835	1.6494168606154566e-05
ABCG8	9606.ENSP00000272286	2.8435422949466402e-05
ABCD4	9606.ENSP00000349396	2.2476475215378455e-05
MLNR	9606.ENSP00000218721	2.7232684189032957e-06
GHRL	9606.ENSP00000335074	8.528575943303718e-05
ACP5	9606.ENSP00000218758	3.774536262346134e-05
ACP7	9606.ENSP00000327557	2.7327008628250097e-06
OSCAR	9606.ENSP00000479089	1.050664728132201e-05
OCSTAMP	9606.ENSP00000279028	6.611972797829007e-06
SOST	9606.ENSP00000301691	5.130999113910681e-05
TNFRSF11B	9606.ENSP00000297350	1.3167895898812223e-05
CTSK	9606.ENSP00000271651	6.209896621089519e-05
DCSTAMP	9606.ENSP00000297581	1.4495155142898878e-05
SP7	9606.ENSP00000443827	3.500501706951297e-05
TRIM32	9606.ENSP00000408292	3.694329058705799e-05
POMT1	9606.ENSP00000361302	2.1347903565820656e-05
TCAP	9606.ENSP00000312624	4.9247618710135735e-05
DYSF	9606.ENSP00000386881	3.118253063852105e-05
POMT2	9606.ENSP00000261534	1.9296215789422748e-05
CAPN3	9606.ENSP00000380349	2.4926617774719362e-05
FKRP	9606.ENSP00000326570	2.2391671261659375e-05
FKTN	9606.ENSP00000223528	2.2967992735589035e-05
ANO5	9606.ENSP00000315371	1.3884490084429684e-05
REV1	9606.ENSP00000258428	7.285405660142727e-05
UMPS	9606.ENSP00000232607	7.442294488481888e-05
NUDT1	9606.ENSP00000380241	1.3198591609435814e-05
ZNF263	9606.ENSP00000219069	1.9278728682666583e-06
RECK	9606.ENSP00000367202	1.1005919136552234e-05
IGFBP3	9606.ENSP00000370473	6.291821058308729e-05
OPTC	9606.ENSP00000356191	5.759521533579733e-06
HBEGF	9606.ENSP00000230990	5.94155995364969e-05
TIMP3	9606.ENSP00000266085	3.086087784742514e-05
SCUBE3	9606.ENSP00000274938	7.17256131276349e-06
TIMP2	9606.ENSP00000262768	3.245152219438349e-05
TIMP4	9606.ENSP00000287814	1.634469227040831e-05
LHX4	9606.ENSP00000263726	2.526458734218812e-05
LRWD1	9606.ENSP00000292616	3.8751887045037184e-05
REPIN1	9606.ENSP00000417291	4.24538216042022e-05
C16orf70	9606.ENSP00000219139	1.0811918486390192e-06
BCAS3	9606.ENSP00000468592	4.941842272785766e-06
CORO1A	9606.ENSP00000219150	1.735716203468999e-05
FGD3	9606.ENSP00000336914	9.163500410948153e-06
CORO1B	9606.ENSP00000340211	1.453276626191452e-05
MT4	9606.ENSP00000219162	1.1813442174141343e-06
HNRNPUL1	9606.ENSP00000375863	2.2591526026812862e-05
RANBP1	9606.ENSP00000401564	4.1569516711175225e-05
G3BP1	9606.ENSP00000377681	9.856257211574633e-05
RCC1	9606.ENSP00000497402	9.621152146976658e-05
CBLN1	9606.ENSP00000219197	5.386145476934459e-06
LRRTM2	9606.ENSP00000274711	1.1288118204512355e-05
NRXN2	9606.ENSP00000265459	3.982458989383611e-05
GRID2	9606.ENSP00000282020	1.7380525942262716e-05
ARL2BP	9606.ENSP00000219204	3.0201940340152408e-05
ARL2	9606.ENSP00000246747	1.887555612386012e-05
PLLP	9606.ENSP00000219207	3.89247807853943e-06
MYADM	9606.ENSP00000375649	1.3159747168515944e-06
PLP1	9606.ENSP00000481006	2.15141816057555e-05
CCL14	9606.ENSP00000479097	5.650913426488109e-06
CCL24	9606.ENSP00000400533	3.080622086062086e-05
PPBP	9606.ENSP00000296028	4.068812732502638e-05
CRYGC	9606.ENSP00000282141	1.92080971837296e-05
PF4V1	9606.ENSP00000226524	3.0860521133440186e-05
DHODH	9606.ENSP00000219240	4.81847448897522e-05
CTPS2	9606.ENSP00000401264	2.34333094011799e-05
CYB5R1	9606.ENSP00000356218	8.627545739040171e-06
DPYSL5	9606.ENSP00000288699	2.4367497722243644e-05
IMPDH2	9606.ENSP00000321584	4.6172337568903e-05
DPYSL4	9606.ENSP00000339850	7.247013796267047e-06
DPYS	9606.ENSP00000276651	8.909825195807604e-06
SLC23A2	9606.ENSP00000368637	8.294383727080603e-06
CYB5RL	9606.ENSP00000434343	7.0932064088510475e-06
GMPS	9606.ENSP00000419851	0.0001858680978440103
GOLT1B	9606.ENSP00000229314	5.308693117434824e-06
CRMP1	9606.ENSP00000321606	3.6760026835948455e-05
OXNAD1	9606.ENSP00000487136	5.499669533985167e-06
NUDT15	9606.ENSP00000258662	5.5483381732300904e-05
CTPS1	9606.ENSP00000497744	3.738559080738902e-05
SLC23A1	9606.ENSP00000302851	8.294383727080603e-06
UPP1	9606.ENSP00000330032	0.00011496041565446562
FDXR	9606.ENSP00000416515	6.136096214269379e-05
GOLT1A	9606.ENSP00000308535	5.410646864241131e-06
CYB5R4	9606.ENSP00000358695	1.122795710416824e-05
PPAT	9606.ENSP00000264220	4.430984782898589e-05
DPYSL2	9606.ENSP00000427985	5.8285380185585056e-05
CYB5R2	9606.ENSP00000437041	7.921489861723616e-06
UPP2	9606.ENSP00000474090	0.00011290867215161045
FADS6	9606.ENSP00000481684	1.4165795702636781e-05
DPYSL3	9606.ENSP00000343690	4.1466233357352816e-05
CCL28	9606.ENSP00000354416	2.854683765444956e-05
CXCL17	9606.ENSP00000472467	1.6319618331855872e-05
CXCL14	9606.ENSP00000337065	2.9397969690670303e-05
POLR2J2	9606.ENSP00000330898	1.9247675789573702e-05
POLR3H	9606.ENSP00000347345	1.9977926641157824e-05
INTS7	9606.ENSP00000355961	2.9655020640955643e-05
GTF2E2	9606.ENSP00000348168	0.00011569323283470274
INTS11	9606.ENSP00000445001	4.028213641410088e-05
MED21	9606.ENSP00000282892	0.0001342870850141919
NELFA	9606.ENSP00000445757	6.397522644077646e-05
EAF1	9606.ENSP00000380054	5.6318619880347016e-05
MARS1	9606.ENSP00000262027	3.1818306407604705e-05
MED14	9606.ENSP00000323720	0.00016422098692618373
TAF2	9606.ENSP00000367406	0.00014861037340445043
MED15	9606.ENSP00000263205	0.00017915476103678743
GTF2F2	9606.ENSP00000340823	0.00013499548356215012
MED11	9606.ENSP00000293777	0.00012903891516277973
MED6	9606.ENSP00000481920	0.00014833891136912467
MED25	9606.ENSP00000326767	0.0001368253060718218
MED19	9606.ENSP00000498791	0.00012792569175304897
GTF2E1	9606.ENSP00000283875	0.00013038765777268347
TAF7	9606.ENSP00000312709	0.00019245085255461226
INTS9	9606.ENSP00000429065	3.982680084136388e-05
PUSL1	9606.ENSP00000368318	4.21453659135e-06
MED9	9606.ENSP00000268711	0.00012792569175304897
MED4	9606.ENSP00000258648	0.0001435612650413367
TAF3	9606.ENSP00000340271	0.00013979674115814937
RNGTT	9606.ENSP00000358497	1.5023109757291717e-05
MED30	9606.ENSP00000297347	0.00013753574691258803
TAF6	9606.ENSP00000399982	0.00021212173733796283
MED23	9606.ENSP00000357047	0.000166951865632448
TAF9	9606.ENSP00000370193	0.00021631893295957574
TAF8	9606.ENSP00000362068	0.00012774584633780902
H2AC4	9606.ENSP00000483842	0.0001911420149220239
POLR2M	9606.ENSP00000299638	2.1769613879042723e-05
INTS6	9606.ENSP00000310260	4.305068410499988e-05
PUS3	9606.ENSP00000227474	7.399897523751018e-06
RPRD1B	9606.ENSP00000362532	2.746815843546256e-05
TAF11	9606.ENSP00000354633	0.00011410161061639147
NA	9606.ENSP00000492220	2.0828673023943398e-05
MED22	9606.ENSP00000482438	0.00013185686261311364
NELFCD	9606.ENSP00000473290	6.940389395070982e-05
INTS1	9606.ENSP00000385722	4.058696196368127e-05
INTS5	9606.ENSP00000327889	4.0058774384910744e-05
CTDP1	9606.ENSP00000484525	5.927429069206522e-05
INTS2	9606.ENSP00000414237	3.262368638573328e-05
MED20	9606.ENSP00000265350	0.00012932688606679212
MLLT3	9606.ENSP00000369695	0.0001473180102403776
SLC7A6OS	9606.ENSP00000263997	4.34967408673174e-06
MED26	9606.ENSP00000263390	0.0001590668099616428
TAF13	9606.ENSP00000355051	0.00011976865093333693
MED28	9606.ENSP00000237380	0.00013453390346241542
MED7	9606.ENSP00000286317	0.00013020758328673317
MED29	9606.ENSP00000481733	0.0001355014275619677
GTF2F1	9606.ENSP00000377969	0.00014541937930240005
MED27	9606.ENSP00000292035	0.00013261198531107498
TAF1	9606.ENSP00000406549	0.00023092805193380988
POLR3C	9606.ENSP00000334564	2.344396390793396e-05
MED18	9606.ENSP00000362948	0.000131447226984178
ELL	9606.ENSP00000262809	6.884668794761115e-05
MED16	9606.ENSP00000325612	0.00014350386545614128
MED31	9606.ENSP00000225728	0.00013324567867082558
TAF12	9606.ENSP00000263974	0.000174522570928985
TAF10	9606.ENSP00000299424	0.0001952397054335579
MLLT1	9606.ENSP00000252674	0.00012787829493570303
TAF5	9606.ENSP00000358854	0.00016276016676501677
POLR2J3	9606.ENSP00000483328	2.1447315951968273e-05
MED10	9606.ENSP00000255764	0.00012881615757088992
NELFB	9606.ENSP00000339495	7.557350021640408e-05
GPN2	9606.ENSP00000363250	7.935862069121166e-06
POLR3K	9606.ENSP00000293860	3.2023878046190756e-05
INTS8	9606.ENSP00000430338	2.9655020640955643e-05
INTS4	9606.ENSP00000434466	3.352273744294446e-05
PATJ	9606.ENSP00000494277	4.775029180156394e-05
CRB3	9606.ENSP00000349204	1.8682915264386364e-05
LLGL1	9606.ENSP00000321537	2.1268157499088556e-05
PARD3B	9606.ENSP00000385848	1.1336727816630861e-05
PRKCI	9606.ENSP00000295797	7.681245785541708e-05
PARD6B	9606.ENSP00000360672	3.8908456568297255e-05
MPP5	9606.ENSP00000261681	4.536192652282844e-05
LLGL2	9606.ENSP00000376333	2.4337128105971937e-05
PARD6G	9606.ENSP00000343144	3.28293894910972e-05
MAGI1	9606.ENSP00000385450	4.0960759330128296e-05
RAC1	9606.ENSP00000348461	0.00021035065097207845
MMP15	9606.ENSP00000219271	9.815284146098537e-06
DHX35	9606.ENSP00000252011	1.8257441767383188e-05
CCDC113	9606.ENSP00000219299	1.191076757073831e-06
CFAP206	9606.ENSP00000358575	2.0790543283375342e-06
NME3	9606.ENSP00000219302	4.372671944355845e-05
AK4	9606.ENSP00000378743	3.358598420539263e-05
NTPCR	9606.ENSP00000355587	4.080122915765165e-05
ENTPD3	9606.ENSP00000301825	6.665065074276514e-05
BBS4	9606.ENSP00000268057	3.2291428014144566e-05
BBS5	9606.ENSP00000295240	2.3318549126829707e-05
